	gini	name1	gini_IGH	gini_TRB
350	0.6405944749062678	TCGA-EE-A29N	0.4568700396825397	0.14513603444901155
351	0.4299480475951064	TCGA-GN-A268	0.48	0.0
352	0.38807672132643056	TCGA-EE-A17Z	0.15756302521008403	0.0
353	0.9118036143287102	TCGA-D3-A8GC	0.8931781595545352	0.0
354	0.868469463989978	TCGA-EE-A2A2	0.7979687834364111	0.0285204991087344
355	0.25853658536585367	TCGA-EE-A29B	0.0	0.0
356	0.8512800833690921	TCGA-BF-AAP7	0.7049641478212907	0.4779693486590038
357	0.4611861861861862	TCGA-FS-A1Z7	0.36574074074074076	0.08181818181818182
358	0.8232321495886105	TCGA-D9-A3Z1	0.7832348495259035	0.24812030075187969
359	0.7820738569292516	TCGA-D9-A1X3	0.7761865569272977	0.375
360	0.8524815602702717	TCGA-EE-A2GU	0.8119580645873017	0.418570788530466
361	0.7910986637872858	TCGA-FS-A4F9	0.2777777777777778	0.3
362	0.36160714285714285	TCGA-EE-A29W	0.0	0.45
363	0.4432264139099868	TCGA-DA-A95Y	0.398505603985056	0.0
364	0.786490644427399	TCGA-YG-AA3O	0.7879429892141756	0.11714285714285715
365	0.8534158418770753	TCGA-D9-A3Z3	0.823908380308952	0.17087087087087088
366	0.30957127036861254	TCGA-EE-A3J4	0.0	0.06190476190476191
367	0.3158059467918623	TCGA-XV-AAZV	0.0	0.3516949152542373
368	0.9204578348788991	TCGA-DA-A1HW	0.9078969559288612	0.19490865528601378
369	0.3280453080509403	TCGA-FS-A1ZB	0.26954732510288065	0.13787878787878788
370	0.9165738054525543	TCGA-XV-A9W2	0.7404076738609112	0.0
371	0.7249941981898352	TCGA-EE-A2GR	0.33444816053511706	0.0
372	0.6204489460717219	TCGA-GN-A263	0.5598958333333334	0.0
373	0.7729395597163061	TCGA-FS-A4FC	0.5100610851598993	0.13095238095238096
374	0.7826144720459856	TCGA-D3-A8GB	0.631609864378333	0.33528605259877853
375	0.5551270417422868	TCGA-W3-AA1O	0.2159090909090909	0.0
376	0.9179575264309899	TCGA-FS-A1Z0	0.9034986543637062	0.20530565167243367
377	0.7388668430335097	TCGA-ER-A3PL	0.55	0.0
378	0.33653846153846156	TCGA-FR-A7U8	0.0	0.0
379	0.7947078803661366	TCGA-EE-A2MH	0.8072656745365708	0.1862388770522622
380	0.8872351374935672	TCGA-EB-A97M	0.7545805207328833	0.2692307692307692
381	0.838161005478297	TCGA-EE-A2MD	0.7594846143317531	0.18614718614718614
382	0.8784497435155615	TCGA-WE-A8ZO	0.6837606837606838	0.3680440771349862
383	0.4818132757690232	TCGA-EB-A42Z	0.3125	0.07051282051282051
384	0.7692884809088172	TCGA-D3-A3MU	0.7655798169376489	0.2608695652173913
385	0.30913978494623656	TCGA-FS-A4F0	0.16666666666666666	0.0
386	0.9397135196547369	TCGA-WE-A8K1	0.8617041925465838	0.4135518497220625
387	0.8111496725144159	TCGA-GN-A266	0.7740823235128976	0.4041370394311571
388	0.383147853736089	TCGA-BF-A3DL	0.0	0.0
389	0.82218971061733	TCGA-DA-A3F8	0.7828150874201963	0.49649345162653147
390	0.2935960591133005	TCGA-DA-A1IA	0.0	0.26666666666666666
391	0.7585440074906367	TCGA-EE-A2GJ	0.6704545454545454	0.418640350877193
392	0.833831022289392	TCGA-FR-A44A	0.6661071008897096	0.17955679903347851
393	0.8184243301992409	TCGA-EB-A57M	0.7908304265731904	0.08181818181818182
394	0.6406301319383807	TCGA-EB-A553	0.24171539961013644	0.0
395	0.49110090578988935	TCGA-EE-A183	0.45804590411328694	0.15159015551300611
396	0.6250847177452682	TCGA-EE-A29S	0.38163421153111876	0.18022222222222223
397	0.8148251383447725	TCGA-WE-AAA3	0.8580732366674859	0.4564633678557729
398	0.9110220138441726	TCGA-RP-A695	0.7068236714975845	0.11507936507936507
399	0.33891309332721853	TCGA-EE-A3J7	0.16666666666666666	0.33868092691622104
400	0.8239190024575109	TCGA-FR-A8YD	0.754104299428609	0.07575757575757576
401	0.7535906974251171	TCGA-EE-A3JA	0.6197093865192207	0.16666666666666666
402	0.8823164863366009	TCGA-D3-A2JL	0.762213474791483	0.26549041400388995
403	0.7013041365358095	TCGA-XV-AB01	0.685018438409536	0.0
404	0.5300107881894021	TCGA-EE-A2MG	0.4831964285714286	0.11559158095497582
405	0.25555555555555554	TCGA-XV-A9W5	0.0	0.18253968253968253
406	0.5805335090085851	TCGA-D9-A6EA	0.5327163712200208	0.0
407	0.3501086956521739	TCGA-ER-A19T	0.22857142857142856	0.23741690408357075
408	0.22132796780684105	TCGA-EB-A41B	0.0	0.245014245014245
409	0.6601223692185508	TCGA-EE-A29V	0.6216023618039296	0.0
410	0.5491356390870354	TCGA-3N-A9WD	0.4701417178266108	0.11010915994304699
411	0.37093023255813956	TCGA-D9-A6EC	0.2857142857142857	0.15873015873015872
412	0.9026753244388516	TCGA-RP-A694	0.8429375502546235	0.3934782608695652
413	0.6363456040273047	TCGA-EB-A6R0	0.6653883029721956	0.6674806674806675
414	0.925183629714072	TCGA-DA-A95V	0.8515204906075202	0.2855218855218855
415	0.24827115217087362	TCGA-WE-AAA0	0.15384615384615385	0.01693889897156685
416	0.4068935041979673	TCGA-D3-A51G	0.15873015873015872	0.4480769230769231
417	0.8867751609166847	TCGA-EE-A2A1	0.8711571990230103	0.4935002182180934
418	0.6592783380492878	TCGA-D3-A5GO	0.6162790697674418	0.35185185185185186
419	0.878391497805831	TCGA-EE-A2MT	0.7572604350382128	0.08888888888888889
420	0.8862245463157015	TCGA-DA-A1I2	0.8515042771516692	0.32
421	0.6477545236538043	TCGA-ER-A2NB	0.6308985132514544	0.6866666666666666
422	0.5001783204619266	TCGA-ER-A19A	0.6054001301236175	0.4889880952380952
423	0.26057142857142856	TCGA-LH-A9QB	0.0	0.0
424	0.6099159154609499	TCGA-EB-A3HV	0.32592592592592595	0.0
425	0.5887271014714209	TCGA-Z2-AA3V	0.617653618824579	0.5460152217653749
426	0.6609211252068395	TCGA-ER-A194	0.3	0.5742024965325936
427	0.5373436253725704	TCGA-W3-AA1Q	0.45930899908172634	0.09287925696594428
